scan_date,代碼,股票名稱,entry_price,訊號類型,訊號方向,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,成交量(張),status
2026-09-21,3665.TW,貿聯-KY,2300.0,廣義上升三法、下降趨勢線突破、周1K,買,90,A強勢追蹤,6.2,>MA5,糾結,4473.7,tracking
2026-09-21,3673.TW,TPK-KY,65.7,廣義上升三法、下降趨勢線突破,買,57,C觀察,1.63,>MA5,糾結,4746.6,tracking
2026-09-21,3701.TW,大眾控,42.7,3K反轉、下降趨勢線突破,買,57,C觀察,2.93,>MA5,糾結,2003.6,tracking
2026-09-21,3704.TW,合勤控,42.15,廣義上升三法、下降趨勢線突破,買,57,C觀察,0.62,>MA5,糾結,3280.4,tracking
2026-09-21,3711.TW,日月光投控,663.0,雙跳空、單跳空、下降趨勢線突破,買,75,A強勢追蹤,4.04,>MA5,糾結,17052.4,tracking
2026-09-21,4526.TW,東台,32.6,3K反轉,買,61,C觀察,3.68,>MA5,糾結,2734.0,tracking
2026-09-21,4532.TW,瑞智,25.15,布林縮窄突破、Buy01,買,69,B可追蹤,2.41,>MA5,多頭,2047.1,tracking
2026-09-21,4540.TW,全球傳動,60.4,3K反轉、廣義上升三法、下降趨勢線突破,買,88,A強勢追蹤,2.79,>MA5,糾結,3703.5,tracking
2026-09-21,4720.TW,德淵,19.55,布林縮窄突破,買,59,C觀察,3.22,>MA5,糾結,2460.4,tracking
2026-09-21,4906.TW,正文,38.5,布林縮窄突破,買,63,C觀察,4.3,>MA5,糾結,10194.5,tracking
2026-09-21,4919.TW,新唐,126.5,廣義上升三法、漲停、漲幅達標,買,73,B可追蹤,4.81,>MA5,空頭,6752.2,tracking
2026-09-21,4927.TW,泰鼎-KY,44.25,廣義上升三法,買,63,C觀察,8.08,>MA5,糾結,4819.4,tracking
2026-09-21,4949.TW,有成精密,77.0,3K反轉、島狀反轉、單跳空、下降趨勢線突破,買,76,A強勢追蹤,3.28,>MA5,空頭,1398.5,tracking
2026-09-21,4956.TW,光鋐,46.85,雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,14.23,>MA5,多頭,27052.9,tracking
2026-09-21,4960.TW,誠美材,23.45,廣義上升三法,買,68,B可追蹤,6.16,>MA5,糾結,10787.5,tracking
2026-09-21,6005.TW,群益證,32.25,廣義上升三法、KD高腳、單跳空、下降趨勢線突破,買,100,A強勢追蹤,1.41,>MA5,糾結,10732.7,tracking
2026-09-21,6116.TW,彩晶,14.8,3K反轉、KD高腳、下降趨勢線突破,買,75,A強勢追蹤,2.26,>MA5,空頭,56516.1,tracking
2026-09-21,6133.TW,金橋,28.0,廣義上升三法,買,78,A強勢追蹤,9.02,>MA5,多頭,11855.2,tracking
2026-09-21,6152.TW,百一,15.8,3K反轉、下降趨勢線突破、周1K,買,93,A強勢追蹤,3.76,>MA5,多頭,2763.9,tracking
2026-09-21,6166.TW,凌華,125.5,布林縮窄突破、漲停、漲幅達標,買,83,A強勢追蹤,3.98,>MA5,糾結,4115.8,tracking
2026-09-21,6168.TW,宏齊,42.7,雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,買,100,A強勢追蹤,19.03,>MA5,多頭,11628.5,tracking
2026-09-21,6205.TW,詮欣,70.0,3K反轉、漲停、漲幅達標、下降趨勢線突破,買,91,A強勢追蹤,6.82,>MA5,糾結,1269.5,tracking
2026-09-21,6213.TW,聯茂,542.0,3K反轉、Buy01、KD高腳、漲幅達標,買,98,A強勢追蹤,3.61,>MA5,糾結,17925.0,tracking
2026-09-21,6239.TW,力成,292.5,布林縮窄突破、島狀反轉、單跳空,買,87,A強勢追蹤,3.26,>MA5,糾結,27693.0,tracking
2026-09-21,6257.TW,矽格,250.5,雙跳空,買,70,B可追蹤,8.98,>MA5,多頭,28023.8,tracking
2026-09-21,6426.TW,統新,373.5,雙跳空、單跳空、周1K,買,86,A強勢追蹤,14.2,>MA5,多頭,7320.1,tracking
2026-09-21,6456.TW,GIS-KY,71.9,3K反轉、漲停、漲幅達標、單跳空、下降趨勢線突破、周1K,買,100,A強勢追蹤,4.92,>MA5,糾結,12211.8,tracking
2026-09-21,6505.TW,台塑化,88.5,廣義上升三法、KD高腳、下降趨勢線突破,買,100,A強勢追蹤,6.25,>MA5,多頭,15263.2,tracking
2026-09-21,6526.TW,達發,724.0,下降趨勢線突破、周1K,買,73,B可追蹤,7.76,>MA5,多頭,2887.3,tracking
2026-09-21,6589.TW,台康生技,52.7,廣義上升三法、布林縮窄突破、下降趨勢線突破、周1K,買,97,A強勢追蹤,4.14,>MA5,糾結,1748.9,tracking
2026-09-21,6668.TW,中揚光,50.3,廣義上升三法,買,78,A強勢追蹤,11.66,>MA5,多頭,18837.8,tracking
2026-09-21,6672.TW,騰輝電子-KY,310.0,3K反轉,買,71,B可追蹤,4.79,>MA5,多頭,4840.3,tracking
2026-09-21,6706.TW,惠特,164.0,廣義上升三法、漲停、漲幅達標、下降趨勢線突破、周1K,買,100,A強勢追蹤,9.46,>MA5,多頭,14645.4,tracking
2026-09-21,6715.TW,嘉基,451.5,廣義上升三法,買,78,A強勢追蹤,9.68,>MA5,多頭,5328.3,tracking
2026-09-21,6742.TW,澤米,54.0,三白兵,買,59,C觀察,8.62,>MA5,多頭,2610.0,tracking
2026-09-21,6805.TW,富世達,2415.0,雙跳空、單跳空、周1K,買,80,A強勢追蹤,10.35,>MA5,糾結,2479.3,tracking
2026-09-21,6834.TW,天二科技,115.0,下降趨勢線突破,買,63,C觀察,8.67,>MA5,多頭,12122.6,tracking
