scan_date,代碼,股票名稱,entry_price,訊號類型,訊號分數,追蹤等級,RS加權報酬%,MA位置,MA排列,K值,D值,週K值,週D值,MACD柱,趨勢突破,量能倍數,status,source_file,days_tracked,return_3d%,return_5d%,return_10d%,max_gain_5d%,max_drawdown_5d%,max_gain_10d%,max_drawdown_10d%,is_success_5d,return_1d%,return_20d%,max_gain_20d%,max_drawdown_20d%,訊號方向,成交量(張),is_profitable_5d,is_clean_win_5d
2026-08-14,2382.TW,廣達,327.5,廣義上升三法、周1K,65.0,B可追蹤,2.33,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.51,0.92,3.51,0.92,,1.83,,3.51,0.92,買,42294.4,,
2026-08-14,2383.TW,台光電,6165.0,廣義上升三法、漲幅達標、周1K,89.0,A強勢追蹤,10.26,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,4.54,-0.89,4.54,-0.89,,3.0,,4.54,-0.89,買,2972.5,,
2026-08-14,2385.TW,群光,107.5,廣義上升三法,64.0,C觀察,2.2,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.47,-1.86,0.47,-1.86,,-0.47,,0.47,-1.86,買,3081.5,,
2026-08-14,2392.TW,正崴,43.05,廣義上升三法、漲停、漲幅達標、單跳空、下降趨勢線突破、周1K,100.0,A強勢追蹤,7.51,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.95,-1.86,3.95,-1.86,,0.58,,3.95,-1.86,買,16936.0,,
2026-08-14,2395.TW,研華,683.0,周1K,68.0,B可追蹤,7.65,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.44,-3.81,0.44,-3.81,,-1.32,,0.44,-3.81,買,3170.2,,
2026-08-14,2399.TW,映泰,45.95,3K反轉、廣義上升三法、周1K,100.0,A強勢追蹤,6.68,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.94,-0.98,2.94,-0.98,,2.29,,2.94,-0.98,買,11421.7,,
2026-08-14,2408.TW,南亞科,512.0,周1K,68.0,B可追蹤,8.43,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,4.49,0.2,4.49,0.2,,2.34,,4.49,0.2,買,104243.8,,
2026-08-14,2420.TW,新巨,58.6,廣義上升三法、單跳空、周1K,92.0,A強勢追蹤,1.58,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.85,-1.54,0.85,-1.54,,-0.68,,0.85,-1.54,買,1104.4,,
2026-08-14,2428.TW,興勤,255.0,雙跳空、單跳空、周1K,82.0,A強勢追蹤,2.37,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.39,-1.96,0.39,-1.96,,-0.2,,0.39,-1.96,買,1736.0,,
2026-08-14,2454.TW,聯發科,4210.0,單跳空,65.0,B可追蹤,6.34,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.36,-4.39,0.36,-4.39,,-3.8,,0.36,-4.39,買,10639.4,,
2026-08-14,2464.TW,盟立,192.0,周1K,68.0,B可追蹤,8.92,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,8.33,-4.43,8.33,-4.43,,-3.12,,8.33,-4.43,買,9994.9,,
2026-08-14,2468.TW,華經,35.35,單跳空,55.0,C觀察,0.84,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.12,-2.26,2.12,-2.26,,-0.14,,2.12,-2.26,買,1461.0,,
2026-08-14,2474.TW,可成,204.5,廣義上升三法、Buy01,65.0,B可追蹤,3.75,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.0,-1.22,0.0,-1.22,,-0.24,,0.0,-1.22,買,2365.7,,
2026-08-14,2492.TW,華新科,302.5,周1K,60.0,C觀察,4.97,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-0.99,-4.79,-0.99,-4.79,,-3.64,,-0.99,-4.79,買,49263.9,,
2026-08-14,2495.TW,普安,39.5,單跳空、周1K,56.0,C觀察,1.67,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.51,-3.16,0.51,-3.16,,-2.78,,0.51,-3.16,買,1259.3,,
2026-08-14,2536.TW,宏普,20.8,周1K,59.0,C觀察,2.92,MA5~10,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.96,-0.72,0.96,-0.72,,-0.0,,0.96,-0.72,買,3293.1,,
2026-08-14,2542.TW,興富發,46.2,單跳空、周1K,71.0,B可追蹤,2.18,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,1.62,-0.87,1.62,-0.87,,1.3,,1.62,-0.87,買,9241.5,,
2026-08-14,2603.TW,長榮,219.0,3K反轉、廣義上升三法、Buy01、下降趨勢線突破、周1K,100.0,A強勢追蹤,3.17,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,5.94,0.0,5.94,0.0,,5.71,,5.94,0.0,買,13404.7,,
2026-08-14,2611.TW,志信,14.95,廣義上升三法、布林縮窄突破、周1K,100.0,A強勢追蹤,2.85,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.01,-1.0,2.01,-1.0,,1.34,,2.01,-1.0,買,1762.1,,
2026-08-14,2615.TW,萬海,90.6,3K反轉、廣義上升三法、布林縮窄突破、Buy01、周1K,100.0,A強勢追蹤,4.09,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.93,0.22,9.93,0.22,,9.93,,9.93,0.22,買,27786.2,,
2026-08-14,2630.TW,亞航,53.1,3K反轉、漲停、漲幅達標、周1K,97.0,A強勢追蹤,2.13,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,5.84,-4.9,5.84,-4.9,,-1.32,,5.84,-4.9,買,5281.6,,
2026-08-14,2634.TW,漢翔,70.6,漲停、漲幅達標、單跳空、周1K,96.0,A強勢追蹤,6.01,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,4.39,-6.8,4.39,-6.8,,0.57,,4.39,-6.8,買,79339.3,,
2026-08-14,2645.TW,長榮航太,200.0,3K反轉、KD高腳、漲停、漲幅達標、下降趨勢線突破,68.0,B可追蹤,-0.68,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-1.25,-9.25,-1.25,-9.25,,-9.0,,-1.25,-9.25,買,13317.4,,
2026-08-14,2851.TW,中再保,38.75,廣義上升三法、布林縮窄突破、Buy01、周1K,100.0,A強勢追蹤,3.43,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.32,-1.29,2.32,-1.29,,0.52,,2.32,-1.29,買,3347.4,,
2026-08-14,2855.TW,統一證,47.4,單跳空、周1K,71.0,B可追蹤,2.78,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.0,-2.32,0.0,-2.32,,-1.69,,0.0,-2.32,買,3285.8,,
2026-08-14,2867.TW,三商壽,9.75,Buy01、KD高腳、下降趨勢線突破,72.0,B可追蹤,1.58,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-0.21,-3.08,-0.21,-3.08,,-0.41,,-0.21,-3.08,買,11801.4,,
2026-08-14,2881.TW,富邦金,129.5,3K反轉、廣義上升三法、Buy01,90.0,A強勢追蹤,1.2,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-1.93,-4.63,-1.93,-4.63,,-3.09,,-1.93,-4.63,買,8900.4,,
2026-08-14,2882.TW,國泰金,101.5,3K反轉、廣義上升三法、Buy01、KD高腳、下降趨勢線突破,100.0,A強勢追蹤,1.93,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-0.49,-4.14,-0.49,-4.14,,-3.35,,-0.49,-4.14,買,19159.0,,
2026-08-14,2883.TW,凱基金,31.65,廣義上升三法、Buy01,62.0,C觀察,1.6,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-0.0,-2.37,-0.0,-2.37,,-0.79,,-0.0,-2.37,買,58388.6,,
2026-08-14,2887.TW,台新新光金,37.75,廣義上升三法、布林縮窄突破、單跳空、周1K,100.0,A強勢追蹤,2.78,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-0.13,-2.52,-0.13,-2.52,,-1.59,,-0.13,-2.52,買,100568.9,,
2026-08-14,2905.TW,三商,17.1,3K反轉、Buy01、KD高腳、下降趨勢線突破,100.0,A強勢追蹤,3.32,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.06,2.92,9.06,2.92,,5.85,,9.06,2.92,買,2932.3,,
2026-08-14,2915.TW,潤泰全,59.5,廣義上升三法、布林縮窄突破、漲停、漲幅達標、單跳空、周1K,100.0,A強勢追蹤,6.25,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.36,-0.17,3.36,-0.17,,1.85,,3.36,-0.17,買,14039.5,,
2026-08-14,3005.TW,神基,116.5,廣義上升三法、Buy01、KD高腳,97.0,A強勢追蹤,1.42,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,7.3,0.0,7.3,0.0,,4.29,,7.3,0.0,買,4158.8,,
2026-08-14,3017.TW,奇鋐,3235.0,單跳空、周1K,80.0,A強勢追蹤,11.6,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-0.15,-3.71,-0.15,-3.71,,-2.63,,-0.15,-3.71,買,7334.5,,
2026-08-14,3029.TW,零壹,111.5,單跳空,57.0,C觀察,2.08,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.0,-2.69,0.0,-2.69,,-1.79,,0.0,-2.69,買,1973.2,,
2026-08-14,3037.TW,欣興,1020.0,巧妙點、周1K,84.0,A強勢追蹤,6.89,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.8,1.47,9.8,1.47,,9.8,,9.8,1.47,買,9522.0,,
2026-08-14,3044.TW,健鼎,488.0,單跳空、周1K,75.0,A強勢追蹤,9.45,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.61,-1.64,0.61,-1.64,,-1.02,,0.61,-1.64,買,5434.8,,
2026-08-14,3094.TW,聯傑,37.75,周1K,60.0,C觀察,2.2,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.18,-1.85,3.18,-1.85,,-1.46,,3.18,-1.85,買,4072.4,,
2026-08-14,3189.TW,景碩,862.0,廣義上升三法、周1K,88.0,A強勢追蹤,6.2,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,8.12,2.2,8.12,2.2,,4.99,,8.12,2.2,買,4262.7,,
2026-08-14,3211.TWO,順達,391.0,周1K,55.0,C觀察,4.5,MA5~10,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,1.28,-2.3,1.28,-2.3,,0.26,,1.28,-2.3,買,6907.4,,
2026-08-14,3229.TW,晟鈦,53.8,廣義上升三法、巧妙點、周1K,99.0,A強勢追蹤,8.97,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.42,-6.13,2.42,-6.13,,0.74,,2.42,-6.13,買,1015.1,,
2026-08-14,3230.TWO,錦明,44.45,3K反轉、廣義上升三法、漲停、漲幅達標、周1K,100.0,A強勢追蹤,2.1,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,6.3,-4.39,6.3,-4.39,,-1.01,,6.3,-4.39,買,1601.8,,
2026-08-14,3234.TWO,光環,136.5,周1K,60.0,C觀察,12.45,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.89,0.73,9.89,0.73,,9.89,,9.89,0.73,買,3491.2,,
2026-08-14,3287.TWO,廣寰科,37.5,廣義上升三法、單跳空、周1K,98.0,A強勢追蹤,11.46,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.27,-4.0,0.27,-4.0,,0.27,,0.27,-4.0,買,2814.2,,
2026-08-14,3312.TW,弘憶股,55.1,單跳空、周1K,75.0,A強勢追蹤,6.0,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-1.09,-3.81,-1.09,-3.81,,-3.81,,-1.09,-3.81,買,7006.3,,
2026-08-14,3356.TW,奇偶,65.5,廣義上升三法、布林縮窄突破、雙跳空、單跳空、周1K,100.0,A強勢追蹤,6.84,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.29,-2.14,2.29,-2.14,,-0.61,,2.29,-2.14,買,3506.1,,
2026-08-14,3388.TWO,崇越電,83.9,廣義上升三法、布林縮窄突破、漲停、漲幅達標,100.0,A強勢追蹤,5.59,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.89,7.27,9.89,7.27,,9.89,,9.89,7.27,買,2754.4,,
2026-08-14,3406.TW,玉晶光,615.0,周1K,68.0,B可追蹤,6.27,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.92,1.63,9.92,1.63,,9.92,,9.92,1.63,買,4498.2,,
2026-08-14,3443.TW,創意,5465.0,單跳空、周1K,71.0,B可追蹤,11.91,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.61,-1.92,9.61,-1.92,,7.04,,9.61,-1.92,買,2662.4,,
2026-08-14,3450.TW,聯鈞,510.0,巧妙點,65.0,B可追蹤,5.6,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,7.84,-1.57,7.84,-1.57,,7.84,,7.84,-1.57,買,1404.3,,
2026-08-14,3455.TWO,由田,230.0,廣義上升三法,74.0,B可追蹤,7.89,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,10.0,-1.3,10.0,-1.3,,10.0,,10.0,-1.3,買,2433.3,,
2026-08-14,3490.TWO,單井,39.65,廣義上升三法、雙跳空、漲幅達標、單跳空、周1K,100.0,A強勢追蹤,14.27,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,8.45,-0.38,8.45,-0.38,,7.06,,8.45,-0.38,買,12730.0,,
2026-08-14,3498.TWO,陽程,158.0,廣義上升三法、雙跳空、雙漲停、漲停、漲幅達標、單跳空、三白兵、周1K,100.0,A強勢追蹤,15.34,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,6.65,-1.58,6.65,-1.58,,0.32,,6.65,-1.58,買,6322.7,,
2026-08-14,3543.TW,州巧,40.1,廣義上升三法、巧妙點、周1K,100.0,A強勢追蹤,9.37,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.98,0.37,9.98,0.37,,7.11,,9.98,0.37,買,1249.4,,
2026-08-14,3605.TW,宏致,131.5,單跳空、周1K,75.0,A強勢追蹤,16.46,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.8,-2.66,3.8,-2.66,,0.0,,3.8,-2.66,買,18785.0,,
2026-08-14,3615.TWO,安可,38.65,廣義上升三法、單跳空、周1K,78.0,A強勢追蹤,1.52,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.78,-3.23,0.78,-3.23,,-2.59,,0.78,-3.23,買,2027.8,,
2026-08-14,3617.TW,碩天,250.0,單跳空,61.0,C觀察,5.75,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,5.6,-0.6,5.6,-0.6,,4.0,,5.6,-0.6,買,2951.4,,
2026-08-14,3624.TWO,光頡,89.5,單跳空、周1K,59.0,C觀察,3.88,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.45,-5.03,0.45,-5.03,,-2.23,,0.45,-5.03,買,11215.4,,
2026-08-14,3652.TW,精聯,37.5,廣義上升三法、巧妙點,80.0,A強勢追蹤,7.81,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.93,-3.47,0.93,-3.47,,-1.33,,0.93,-3.47,買,1310.8,,
2026-08-14,3712.TW,永崴投控,22.2,周1K,64.0,C觀察,8.09,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,6.08,-2.7,6.08,-2.7,,0.68,,6.08,-2.7,買,2559.8,,
2026-08-14,4306.TW,炎洲,15.5,3K反轉、廣義上升三法、布林縮窄突破、Buy01、島狀反轉、單跳空、周1K,100.0,A強勢追蹤,2.5,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,1.94,-2.26,1.94,-2.26,,1.29,,1.94,-2.26,買,4987.3,,
2026-08-14,4416.TWO,三圓,10.85,3K反轉、KD高腳、單跳空,100.0,A強勢追蹤,1.76,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.69,-0.92,3.69,-0.92,,2.76,,3.69,-0.92,買,1769.1,,
2026-08-14,4510.TWO,高鋒,46.45,單跳空,70.0,B可追蹤,7.14,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.88,-2.48,3.88,-2.48,,-2.15,,3.88,-2.48,買,5683.2,,
2026-08-14,4533.TWO,協易機,28.4,廣義上升三法、單跳空,76.0,A強勢追蹤,5.2,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,1.76,-5.28,1.76,-5.28,,-4.4,,1.76,-5.28,買,2562.1,,
2026-08-14,4541.TWO,晟田,73.9,廣義上升三法、周1K,72.0,B可追蹤,3.3,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.17,-5.55,2.17,-5.55,,-1.62,,2.17,-5.55,買,17615.5,,
2026-08-14,4564.TW,元翎,18.15,3K反轉、廣義上升三法、漲幅達標、周1K,98.0,A強勢追蹤,1.67,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,1.1,-5.51,1.1,-5.51,,-4.13,,1.1,-5.51,買,4960.9,,
2026-08-14,4739.TW,康普,89.2,廣義上升三法,66.0,B可追蹤,2.57,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.59,-0.45,3.59,-0.45,,1.12,,3.59,-0.45,買,2290.9,,
2026-08-14,4916.TW,事欣科,106.0,3K反轉、廣義上升三法,79.0,A強勢追蹤,0.64,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,4.72,-2.83,4.72,-2.83,,-1.89,,4.72,-2.83,買,7616.2,,
2026-08-14,4931.TWO,新盛力,263.0,巧妙點、周1K,75.0,A強勢追蹤,10.82,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.66,0.38,2.66,0.38,,2.47,,2.66,0.38,買,1683.9,,
2026-08-14,4938.TW,和碩,94.8,單跳空,61.0,C觀察,4.78,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.0,-6.96,0.0,-6.96,,-4.75,,0.0,-6.96,買,20981.5,,
2026-08-14,4976.TW,佳凌,37.8,KD高腳,63.0,C觀察,4.0,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,7.94,0.26,7.94,0.26,,2.38,,7.94,0.26,買,5839.7,,
2026-08-14,5351.TWO,鈺創,133.0,廣義上升三法、單跳空、周1K,100.0,A強勢追蹤,16.18,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.63,-2.26,2.63,-2.26,,1.88,,2.63,-2.26,買,11178.5,,
2026-08-14,5371.TWO,中光電,90.1,3K反轉、廣義上升三法、周1K,100.0,A強勢追蹤,4.04,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.88,-4.44,3.88,-4.44,,-0.89,,3.88,-4.44,買,36761.0,,
2026-08-14,5464.TWO,霖宏,75.4,雙跳空、單跳空、周1K,69.0,B可追蹤,4.14,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.79,-2.39,2.79,-2.39,,0.13,,2.79,-2.39,買,1383.2,,
2026-08-14,5471.TW,松翰,58.5,廣義上升三法、Buy01、周1K,87.0,A強勢追蹤,2.39,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.25,-0.68,3.25,-0.68,,-0.17,,3.25,-0.68,買,6873.0,,
2026-08-14,5475.TWO,德宏,170.5,廣義上升三法、單跳空、三白兵,94.0,A強勢追蹤,11.01,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.0,-7.62,0.0,-7.62,,-0.88,,0.0,-7.62,買,27813.6,,
2026-08-14,5515.TW,建國,48.45,單跳空、周1K,75.0,A強勢追蹤,5.61,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.8,2.58,9.8,2.58,,9.8,,9.8,2.58,買,1429.3,,
2026-08-14,5521.TW,工信,10.7,單跳空、周1K,67.0,B可追蹤,2.42,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.27,-0.47,3.27,-0.47,,2.34,,3.27,-0.47,買,1711.5,,
2026-08-14,5608.TW,四維航,14.1,單跳空,57.0,C觀察,2.15,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.84,0.0,2.84,0.0,,2.84,,2.84,0.0,買,1381.8,,
2026-08-14,5864.TWO,致和證,34.2,廣義上升三法、雙跳空、單跳空、周1K,97.0,A強勢追蹤,4.74,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.44,-2.34,0.44,-2.34,,-1.46,,0.44,-2.34,買,3902.1,,
2026-08-14,6015.TWO,宏遠證,16.45,單跳空、周1K,55.0,C觀察,1.52,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.3,-3.04,0.3,-3.04,,-3.04,,0.3,-3.04,買,2703.5,,
2026-08-14,6026.TWO,福邦證,14.65,單跳空,55.0,C觀察,1.56,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,0.68,-1.37,0.68,-1.37,,-0.68,,0.68,-1.37,買,1108.5,,
2026-08-14,6108.TW,競國,22.1,廣義上升三法、周1K,92.0,A強勢追蹤,9.66,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,5.66,0.45,5.66,0.45,,3.62,,5.66,0.45,買,3077.5,,
2026-08-14,6121.TWO,新普,412.0,周1K,55.0,C觀察,4.42,MA5~10,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,1.94,-1.7,1.94,-1.7,,-0.73,,1.94,-1.7,買,1254.6,,
2026-08-14,6125.TWO,廣運,51.6,廣義上升三法,63.0,C觀察,1.53,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.49,-1.74,3.49,-1.74,,-1.74,,3.49,-1.74,買,1042.1,,
2026-08-14,6134.TWO,萬旭,28.7,廣義上升三法,66.0,B可追蹤,3.12,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.09,-2.26,2.09,-2.26,,-2.26,,2.09,-2.26,買,1012.4,,
2026-08-14,6155.TW,鈞寶,63.7,周1K,68.0,B可追蹤,5.51,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-1.41,-5.97,-1.41,-5.97,,-5.18,,-1.41,-5.97,買,14018.7,,
2026-08-14,6173.TWO,信昌電,210.0,三白兵、周1K,65.0,B可追蹤,9.53,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.52,-4.05,9.52,-4.05,,0.48,,9.52,-4.05,買,19067.5,,
2026-08-14,6187.TWO,萬潤,1275.0,單跳空,57.0,C觀察,8.51,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.8,-0.78,9.8,-0.78,,8.63,,9.8,-0.78,買,4683.7,,
2026-08-14,6213.TW,聯茂,480.0,廣義上升三法、周1K,80.0,A強勢追蹤,15.34,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.4,-2.92,2.4,-2.92,,0.21,,2.4,-2.92,買,3948.6,,
2026-08-14,6214.TW,精誠,172.0,雙跳空、雙漲停、漲停、漲幅達標、單跳空、周1K,100.0,A強勢追蹤,8.43,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,4.36,0.58,4.36,0.58,,2.03,,4.36,0.58,買,1862.8,,
2026-08-14,6259.TWO,百徽,33.45,廣義上升三法、Buy01、周1K,78.0,A強勢追蹤,3.51,>MA5,糾結,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,4.63,-4.19,4.63,-4.19,,0.0,,4.63,-4.19,買,1420.1,,
2026-08-14,6265.TWO,方土昶,62.5,廣義上升三法、單跳空、周1K,100.0,A強勢追蹤,8.89,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.92,0.64,9.92,0.64,,1.28,,9.92,0.64,買,14942.6,,
2026-08-14,6269.TW,台郡,65.7,廣義上升三法、Buy01,65.0,B可追蹤,3.98,MA5~10,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,2.89,-0.61,2.89,-0.61,,1.22,,2.89,-0.61,買,3522.3,,
2026-08-14,6274.TWO,台燿,1675.0,廣義上升三法、周1K,80.0,A強勢追蹤,11.6,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,1.19,-5.97,1.19,-5.97,,-4.48,,1.19,-5.97,買,3529.3,,
2026-08-14,6415.TW,矽力*-KY,480.0,周1K,65.0,B可追蹤,4.03,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,-0.73,-6.25,-0.73,-6.25,,-5.52,,-0.73,-6.25,買,7708.4,,
2026-08-14,6426.TW,統新,219.0,單跳空,58.0,C觀察,9.15,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,9.59,-0.46,9.59,-0.46,,9.36,,9.59,-0.46,買,1026.2,,
2026-08-14,6442.TW,光聖,1560.0,廣義上升三法,61.0,C觀察,7.86,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,4.81,-1.28,4.81,-1.28,,4.49,,4.81,-1.28,買,2585.9,,
2026-08-14,6446.TW,藥華藥,1500.0,廣義上升三法、周1K,88.0,A強勢追蹤,9.46,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,3.0,-6.33,3.0,-6.33,,-6.0,,3.0,-6.33,買,4008.3,,
2026-08-14,6477.TW,安集,38.25,3K反轉、Buy01、漲停、漲幅達標、周1K,82.0,A強勢追蹤,2.78,>MA5,空頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,7.84,-2.48,7.84,-2.48,,0.52,,7.84,-2.48,買,4938.5,,
2026-08-14,6538.TWO,倉和,184.0,單跳空、周1K,72.0,B可追蹤,11.94,>MA5,多頭,,,,,,,,tracking,signal_tracking_20260814.csv,1.0,,,,4.89,-1.63,4.89,-1.63,,3.53,,4.89,-1.63,買,5675.4,,
